play_date,version,character_code,character_name,pick_count,team_count,top3_rate,win_rate,avg_rank,total_slots,total_teams,pick_share
2026-02-25,3.0,59,아이작,15,15,33.33,26.67,3.867,1656,552,0.91
2026-02-25,3.0,68,알론소,15,15,26.67,0.0,5.267,1656,552,0.91
2026-02-25,3.0,45,마이,14,14,50.0,28.57,3.571,1656,552,0.85
2026-02-25,3.0,48,띠아,14,14,64.29,21.43,3.429,1656,552,0.85
2026-02-25,3.0,61,이렘,14,14,14.29,7.14,5.286,1656,552,0.85
2026-02-25,3.0,47,라우라,13,13,30.77,7.69,4.538,1656,552,0.79
2026-02-25,3.0,50,엘레나,13,13,38.46,7.69,4.462,1656,552,0.79
2026-02-25,3.0,13,쇼우,12,12,25.0,8.33,5.167,1656,552,0.72
2026-02-25,3.0,15,시셀라,12,12,33.33,16.67,5.167,1656,552,0.72
2026-02-25,3.0,46,에이든,12,12,33.33,8.33,4.917,1656,552,0.72
2026-02-25,3.0,6,나딘,11,11,9.09,0.0,5.727,1656,552,0.66
2026-02-25,3.0,12,혜진,11,11,27.27,0.0,4.455,1656,552,0.66
2026-02-25,3.0,17,아드리아나,11,11,36.36,0.0,4.455,1656,552,0.66
2026-02-25,3.0,19,엠마,11,11,45.45,9.09,4.364,1656,552,0.66
2026-02-25,3.0,32,윌리엄,11,11,27.27,27.27,4.909,1656,552,0.66
2026-02-25,3.0,34,나타폰,11,11,27.27,0.0,5.273,1656,552,0.66
2026-02-25,3.0,36,이바,11,11,81.82,36.36,2.727,1656,552,0.66
2026-02-25,3.0,37,다니엘,11,11,36.36,9.09,4.091,1656,552,0.66
2026-02-25,3.0,62,테오도르,11,11,45.45,18.18,4.182,1656,552,0.66
2026-02-25,3.0,80,이슈트반,11,11,45.45,9.09,4.182,1656,552,0.66
2026-02-25,3.0,69,레니,10,10,50.0,0.0,3.9,1656,552,0.6
2026-02-25,3.0,3,피오라,9,9,33.33,11.11,4.333,1656,552,0.54
2026-02-25,3.0,23,캐시,9,9,44.44,11.11,4.556,1656,552,0.54
2026-02-25,3.0,49,펠릭스,9,9,44.44,0.0,4.0,1656,552,0.54
2026-02-25,3.0,56,피올로,9,9,22.22,11.11,5.333,1656,552,0.54
2026-02-25,3.0,60,타지아,9,9,33.33,11.11,3.778,1656,552,0.54
2026-02-25,3.0,52,아디나,8,8,62.5,12.5,3.625,1656,552,0.48
2026-02-25,3.0,28,수아,7,7,28.57,0.0,4.857,1656,552,0.42
2026-02-25,3.0,38,제니,7,7,42.86,14.29,4.857,1656,552,0.42
2026-02-25,3.0,66,아르다,7,7,0.0,0.0,5.571,1656,552,0.42
2026-02-25,3.0,5,자히르,6,6,50.0,0.0,4.167,1656,552,0.36
2026-02-25,3.0,40,클로에,6,6,50.0,16.67,4.333,1656,552,0.36
2026-02-25,3.0,44,에키온,6,6,50.0,33.33,4.167,1656,552,0.36
2026-02-25,3.0,41,요한,5,5,20.0,0.0,5.4,1656,552,0.3
2026-02-25,3.0,51,프리야,5,5,60.0,40.0,3.4,1656,552,0.3
2026-02-25,3.0,24,아델라,4,4,25.0,25.0,4.0,1656,552,0.24
2026-02-25,3.0,43,셀린,4,4,0.0,0.0,5.25,1656,552,0.24
2026-02-25,3.0,73,샬럿,4,4,50.0,25.0,4.75,1656,552,0.24
2026-02-25,3.0,8,하트,3,3,33.33,33.33,4.0,1656,552,0.18
2026-02-25,3.0,57,마르티나,2,2,50.0,0.0,5.0,1656,552,0.12
2026-02-26,3.0,78,히스이,79,79,36.71,16.46,4.595,2244,748,3.52
2026-02-26,3.0,72,카티야,74,74,33.78,8.11,4.703,2244,748,3.3
2026-02-26,3.0,74,다르코,66,66,36.36,9.09,4.5,2244,748,2.94
2026-02-26,3.0,64,바냐,60,60,46.67,20.0,3.967,2244,748,2.67
2026-02-26,3.0,84,블레어,60,60,35.0,6.67,4.5,2244,748,2.67
2026-02-26,3.0,11,유키,55,55,41.82,12.73,4.255,2244,748,2.45
2026-02-26,3.0,31,리오,50,50,40.0,16.0,3.9,2244,748,2.23
2026-02-26,3.0,65,데비&마를렌,50,50,48.0,8.0,4.22,2244,748,2.23
2026-02-26,3.0,27,알렉스,49,49,46.94,14.29,4.061,2244,748,2.18
2026-02-26,3.0,2,아야,48,48,43.75,27.08,4.0,2244,748,2.14
2026-02-26,3.0,67,아비게일,48,48,25.0,8.33,4.958,2244,748,2.14
2026-02-26,3.0,86,펜리르,48,48,29.17,10.42,4.75,2244,748,2.14
2026-02-26,3.0,1,재키,45,45,40.0,11.11,4.178,2244,748,2.01
2026-02-26,3.0,22,루크,45,45,31.11,4.44,4.756,2244,748,2.01
2026-02-26,3.0,58,헤이즈,43,43,41.86,16.28,4.116,2244,748,1.92
2026-02-26,3.0,83,헨리,42,42,38.1,14.29,4.095,2244,748,1.87
2026-02-26,3.0,53,마커스,41,41,29.27,12.2,4.537,2244,748,1.83
2026-02-26,3.0,18,쇼이치,40,40,22.5,7.5,5.1,2244,748,1.78
2026-02-26,3.0,75,르노어,38,38,34.21,5.26,4.763,2244,748,1.69
2026-02-26,3.0,4,매그너스,36,36,47.22,16.67,4.0,2244,748,1.6
2026-02-26,3.0,10,리 다이린,35,35,34.29,5.71,4.571,2244,748,1.56
2026-02-26,3.0,30,일레븐,35,35,31.43,11.43,4.686,2244,748,1.56
2026-02-26,3.0,85,미르카,35,35,34.29,8.57,4.714,2244,748,1.56
2026-02-26,3.0,21,로지,32,32,43.75,21.88,3.844,2244,748,1.43
2026-02-26,3.0,26,바바라,32,32,34.38,12.5,4.75,2244,748,1.43
2026-02-26,3.0,29,레온,32,32,37.5,15.62,4.438,2244,748,1.43
2026-02-26,3.0,36,이바,32,32,40.62,15.62,4.469,2244,748,1.43
2026-02-26,3.0,80,이슈트반,32,32,37.5,12.5,4.531,2244,748,1.43
2026-02-26,3.0,14,키아라,31,31,45.16,19.35,4.194,2244,748,1.38
2026-02-26,3.0,20,레녹스,30,30,46.67,20.0,4.1,2244,748,1.34
2026-02-26,3.0,82,슈린,29,29,34.48,17.24,4.69,2244,748,1.29
2026-02-26,3.0,71,케네스,28,28,42.86,10.71,4.071,2244,748,1.25
2026-02-26,3.0,7,현우,27,27,55.56,11.11,3.63,2244,748,1.2
2026-02-26,3.0,17,아드리아나,27,27,25.93,7.41,5.074,2244,748,1.2
2026-02-26,3.0,49,펠릭스,27,27,40.74,14.81,4.111,2244,748,1.2
2026-02-26,3.0,63,이안,26,26,30.77,7.69,4.923,2244,748,1.16
2026-02-26,3.0,81,니아,25,25,32.0,16.0,4.96,2244,748,1.11
2026-02-26,3.0,55,에스텔,24,24,50.0,20.83,4.375,2244,748,1.07
2026-02-26,3.0,70,츠바메,23,23,43.48,8.7,3.957,2244,748,1.02
2026-02-26,3.0,15,시셀라,22,22,36.36,9.09,4.727,2244,748,0.98
2026-02-26,3.0,16,실비아,22,22,27.27,0.0,4.955,2244,748,0.98
2026-02-26,3.0,33,니키,22,22,40.91,9.09,4.5,2244,748,0.98
2026-02-26,3.0,34,나타폰,22,22,27.27,9.09,5.136,2244,748,0.98
2026-02-26,3.0,39,카밀로,22,22,36.36,9.09,4.636,2244,748,0.98
2026-02-26,3.0,46,에이든,22,22,36.36,9.09,4.455,2244,748,0.98
2026-02-26,3.0,79,유스티나,22,22,13.64,0.0,5.636,2244,748,0.98
2026-02-26,3.0,47,라우라,21,21,52.38,9.52,4.0,2244,748,0.94
2026-02-26,3.0,50,엘레나,21,21,28.57,14.29,4.952,2244,748,0.94
2026-02-26,3.0,25,버니스,20,20,40.0,20.0,4.4,2244,748,0.89
2026-02-26,3.0,77,유민,20,20,50.0,20.0,3.8,2244,748,0.89
2026-02-26,3.0,9,아이솔,19,19,42.11,10.53,4.526,2244,748,0.85
2026-02-26,3.0,28,수아,19,19,21.05,5.26,5.0,2244,748,0.85
2026-02-26,3.0,48,띠아,19,19,42.11,10.53,3.947,2244,748,0.85
2026-02-26,3.0,54,칼라,19,19,47.37,5.26,4.211,2244,748,0.85
2026-02-26,3.0,76,가넷,19,19,47.37,15.79,3.895,2244,748,0.85
2026-02-26,3.0,12,혜진,17,17,47.06,23.53,3.824,2244,748,0.76
2026-02-26,3.0,35,얀,17,17,35.29,17.65,4.706,2244,748,0.76
2026-02-26,3.0,42,비앙카,17,17,41.18,17.65,4.059,2244,748,0.76
2026-02-26,3.0,40,클로에,16,16,50.0,6.25,4.5,2244,748,0.71
2026-02-26,3.0,19,엠마,15,15,53.33,33.33,3.2,2244,748,0.67
2026-02-26,3.0,61,이렘,15,15,20.0,13.33,5.067,2244,748,0.67
2026-02-26,3.0,68,알론소,15,15,40.0,6.67,4.333,2244,748,0.67
2026-02-26,3.0,59,아이작,14,14,42.86,35.71,3.714,2244,748,0.62
2026-02-26,3.0,69,레니,14,14,35.71,7.14,4.5,2244,748,0.62
2026-02-26,3.0,66,아르다,13,13,46.15,0.0,4.308,2244,748,0.58
2026-02-26,3.0,32,윌리엄,12,12,50.0,25.0,4.167,2244,748,0.53
2026-02-26,3.0,45,마이,12,12,33.33,16.67,4.667,2244,748,0.53
2026-02-26,3.0,5,자히르,11,11,36.36,18.18,4.455,2244,748,0.49
2026-02-26,3.0,6,나딘,11,11,27.27,9.09,4.818,2244,748,0.49
2026-02-26,3.0,13,쇼우,11,11,27.27,9.09,5.273,2244,748,0.49
2026-02-26,3.0,23,캐시,11,11,36.36,18.18,4.091,2244,748,0.49
2026-02-26,3.0,24,아델라,11,11,36.36,9.09,4.727,2244,748,0.49
2026-02-26,3.0,43,셀린,11,11,45.45,18.18,4.545,2244,748,0.49
2026-02-26,3.0,56,피올로,11,11,90.91,36.36,2.091,2244,748,0.49
2026-02-26,3.0,62,테오도르,11,11,63.64,45.45,3.182,2244,748,0.49
2026-02-26,3.0,8,하트,10,10,40.0,10.0,4.9,2244,748,0.45
2026-02-26,3.0,37,다니엘,10,10,30.0,0.0,4.9,2244,748,0.45
2026-02-26,3.0,73,샬럿,10,10,60.0,10.0,3.9,2244,748,0.45
2026-02-26,3.0,52,아디나,8,8,62.5,25.0,3.25,2244,748,0.36
2026-02-26,3.0,44,에키온,6,6,33.33,16.67,4.167,2244,748,0.27
2026-02-26,3.0,51,프리야,6,6,33.33,0.0,4.5,2244,748,0.27
2026-02-26,3.0,38,제니,5,5,40.0,0.0,4.6,2244,748,0.22
2026-02-26,3.0,60,타지아,5,5,80.0,20.0,2.8,2244,748,0.22
2026-02-26,3.0,3,피오라,4,4,75.0,25.0,2.5,2244,748,0.18
2026-02-26,3.0,41,요한,3,3,0.0,0.0,6.333,2244,748,0.13
2026-02-26,3.0,57,마르티나,2,2,0.0,0.0,6.0,2244,748,0.09
2026-02-27,3.0,78,히스이,70,70,44.29,15.71,4.214,1611,537,4.35
2026-02-27,3.0,72,카티야,58,58,48.28,10.34,4.155,1611,537,3.6
2026-02-27,3.0,65,데비&마를렌,50,50,34.0,8.0,4.48,1611,537,3.1
2026-02-27,3.0,64,바냐,49,49,51.02,22.45,3.857,1611,537,3.04
2026-02-27,3.0,21,로지,48,48,45.83,16.67,4.083,1611,537,2.98
2026-02-27,3.0,67,아비게일,42,42,28.57,9.52,4.667,1611,537,2.61
2026-02-27,3.0,74,다르코,42,42,28.57,14.29,4.69,1611,537,2.61
2026-02-27,3.0,22,루크,38,38,50.0,13.16,3.868,1611,537,2.36
2026-02-27,3.0,4,매그너스,36,36,63.89,27.78,3.111,1611,537,2.23
2026-02-27,3.0,58,헤이즈,36,36,41.67,13.89,4.056,1611,537,2.23
2026-02-27,3.0,2,아야,35,35,34.29,11.43,4.429,1611,537,2.17
2026-02-27,3.0,31,리오,34,34,26.47,5.88,4.735,1611,537,2.11
2026-02-27,3.0,11,유키,33,33,36.36,21.21,4.303,1611,537,2.05
2026-02-27,3.0,27,알렉스,33,33,39.39,12.12,4.152,1611,537,2.05
2026-02-27,3.0,53,마커스,33,33,21.21,12.12,4.909,1611,537,2.05
2026-02-27,3.0,86,펜리르,32,32,31.25,6.25,4.875,1611,537,1.99
2026-02-27,3.0,83,헨리,31,31,48.39,12.9,4.0,1611,537,1.92
2026-02-27,3.0,1,재키,30,30,36.67,16.67,4.533,1611,537,1.86
2026-02-27,3.0,42,비앙카,27,27,25.93,7.41,4.37,1611,537,1.68
2026-02-27,3.0,75,르노어,27,27,40.74,14.81,4.074,1611,537,1.68
2026-02-27,3.0,29,레온,26,26,50.0,19.23,3.231,1611,537,1.61
2026-02-27,3.0,17,아드리아나,25,25,52.0,24.0,4.04,1611,537,1.55
2026-02-27,3.0,39,카밀로,25,25,28.0,20.0,4.64,1611,537,1.55
2026-02-27,3.0,70,츠바메,25,25,40.0,12.0,4.08,1611,537,1.55
2026-02-27,3.0,84,블레어,24,24,41.67,16.67,3.875,1611,537,1.49
2026-02-27,3.0,80,이슈트반,23,23,34.78,8.7,4.174,1611,537,1.43
2026-02-27,3.0,82,슈린,23,23,56.52,21.74,3.348,1611,537,1.43
2026-02-27,3.0,9,아이솔,22,22,40.91,4.55,4.591,1611,537,1.37
2026-02-27,3.0,26,바바라,21,21,33.33,0.0,5.095,1611,537,1.3
2026-02-27,3.0,77,유민,21,21,23.81,4.76,4.762,1611,537,1.3
2026-02-27,3.0,10,리 다이린,20,20,30.0,5.0,5.15,1611,537,1.24
2026-02-27,3.0,30,일레븐,20,20,35.0,20.0,4.75,1611,537,1.24
2026-02-27,3.0,49,펠릭스,20,20,45.0,20.0,4.1,1611,537,1.24
2026-02-27,3.0,81,니아,20,20,35.0,10.0,4.95,1611,537,1.24
2026-02-27,3.0,85,미르카,20,20,45.0,5.0,4.45,1611,537,1.24
2026-02-27,3.0,71,케네스,19,19,31.58,10.53,4.737,1611,537,1.18
2026-02-27,3.0,20,레녹스,18,18,38.89,11.11,4.611,1611,537,1.12
2026-02-27,3.0,33,니키,18,18,33.33,0.0,4.778,1611,537,1.12
2026-02-27,3.0,14,키아라,17,17,47.06,11.76,4.235,1611,537,1.06
2026-02-27,3.0,13,쇼우,16,16,37.5,0.0,5.312,1611,537,0.99
2026-02-27,3.0,15,시셀라,16,16,25.0,6.25,5.0,1611,537,0.99
2026-02-27,3.0,55,에스텔,16,16,31.25,6.25,5.125,1611,537,0.99
2026-02-27,3.0,63,이안,16,16,56.25,12.5,3.938,1611,537,0.99
2026-02-27,3.0,46,에이든,14,14,50.0,14.29,4.286,1611,537,0.87
2026-02-27,3.0,59,아이작,14,14,21.43,0.0,5.5,1611,537,0.87
2026-02-27,3.0,18,쇼이치,13,13,7.69,0.0,5.923,1611,537,0.81
2026-02-27,3.0,34,나타폰,13,13,38.46,30.77,4.462,1611,537,0.81
2026-02-27,3.0,36,이바,13,13,46.15,7.69,4.154,1611,537,0.81
2026-02-27,3.0,48,띠아,13,13,53.85,23.08,3.692,1611,537,0.81
2026-02-27,3.0,35,얀,12,12,41.67,8.33,4.75,1611,537,0.74
2026-02-27,3.0,40,클로에,12,12,25.0,16.67,5.083,1611,537,0.74
2026-02-27,3.0,7,현우,11,11,27.27,9.09,4.636,1611,537,0.68
2026-02-27,3.0,16,실비아,11,11,45.45,0.0,3.909,1611,537,0.68
2026-02-27,3.0,19,엠마,11,11,36.36,18.18,4.273,1611,537,0.68
2026-02-27,3.0,68,알론소,11,11,45.45,18.18,3.727,1611,537,0.68
2026-02-27,3.0,76,가넷,11,11,54.55,18.18,3.818,1611,537,0.68
2026-02-27,3.0,79,유스티나,11,11,36.36,9.09,4.545,1611,537,0.68
2026-02-27,3.0,25,버니스,10,10,20.0,10.0,5.3,1611,537,0.62
2026-02-27,3.0,43,셀린,10,10,30.0,20.0,4.3,1611,537,0.62
2026-02-27,3.0,69,레니,10,10,10.0,0.0,5.6,1611,537,0.62
2026-02-27,3.0,6,나딘,9,9,55.56,11.11,4.444,1611,537,0.56
2026-02-27,3.0,28,수아,9,9,22.22,11.11,5.111,1611,537,0.56
2026-02-27,3.0,32,윌리엄,9,9,66.67,33.33,3.444,1611,537,0.56
2026-02-27,3.0,47,라우라,9,9,33.33,22.22,4.222,1611,537,0.56
2026-02-27,3.0,37,다니엘,8,8,37.5,12.5,3.75,1611,537,0.5
2026-02-27,3.0,50,엘레나,8,8,37.5,0.0,4.75,1611,537,0.5
2026-02-27,3.0,61,이렘,8,8,37.5,12.5,4.625,1611,537,0.5
2026-02-27,3.0,62,테오도르,8,8,50.0,37.5,3.125,1611,537,0.5
2026-02-27,3.0,23,캐시,7,7,57.14,28.57,3.143,1611,537,0.43
2026-02-27,3.0,44,에키온,7,7,14.29,14.29,5.571,1611,537,0.43
2026-02-27,3.0,45,마이,7,7,57.14,0.0,4.143,1611,537,0.43
2026-02-27,3.0,54,칼라,7,7,57.14,0.0,3.857,1611,537,0.43
2026-02-27,3.0,56,피올로,7,7,42.86,0.0,4.143,1611,537,0.43
2026-02-27,3.0,66,아르다,7,7,42.86,14.29,3.714,1611,537,0.43
2026-02-27,3.0,12,혜진,6,6,16.67,16.67,4.833,1611,537,0.37
2026-02-27,3.0,38,제니,6,6,33.33,0.0,4.833,1611,537,0.37
2026-02-27,3.0,3,피오라,5,5,60.0,20.0,4.0,1611,537,0.31
2026-02-27,3.0,5,자히르,5,5,0.0,0.0,6.8,1611,537,0.31
2026-02-27,3.0,24,아델라,5,5,20.0,20.0,4.8,1611,537,0.31
2026-02-27,3.0,52,아디나,4,4,25.0,0.0,5.5,1611,537,0.25
2026-02-27,3.0,73,샬럿,4,4,25.0,25.0,3.75,1611,537,0.25
2026-02-27,3.0,8,하트,3,3,33.33,0.0,5.0,1611,537,0.19
2026-02-27,3.0,60,타지아,3,3,66.67,0.0,3.0,1611,537,0.19
2026-02-27,3.0,41,요한,2,2,50.0,50.0,2.5,1611,537,0.12
2026-02-27,3.0,51,프리야,2,2,0.0,0.0,5.5,1611,537,0.12
2026-02-27,3.0,57,마르티나,1,1,100.0,0.0,2.0,1611,537,0.06
2026-02-28,3.0,78,히스이,116,116,33.62,10.34,4.776,3015,1005,3.85
2026-02-28,3.0,72,카티야,101,101,35.64,14.85,4.465,3015,1005,3.35
2026-02-28,3.0,2,아야,87,87,29.89,13.79,4.701,3015,1005,2.89
2026-02-28,3.0,31,리오,84,84,36.9,13.1,4.345,3015,1005,2.79
2026-02-28,3.0,64,바냐,81,81,40.74,16.05,4.333,3015,1005,2.69
2026-02-28,3.0,11,유키,75,75,37.33,16.0,4.173,3015,1005,2.49
2026-02-28,3.0,67,아비게일,69,69,39.13,11.59,4.536,3015,1005,2.29
2026-02-28,3.0,65,데비&마를렌,68,68,36.76,13.24,4.529,3015,1005,2.26
2026-02-28,3.0,84,블레어,68,68,33.82,10.29,4.676,3015,1005,2.26
2026-02-28,3.0,53,마커스,67,67,28.36,8.96,4.731,3015,1005,2.22
2026-02-28,3.0,58,헤이즈,66,66,31.82,7.58,4.621,3015,1005,2.19
2026-02-28,3.0,74,다르코,64,64,32.81,4.69,4.812,3015,1005,2.12
2026-02-28,3.0,75,르노어,63,63,30.16,9.52,4.651,3015,1005,2.09
2026-02-28,3.0,4,매그너스,59,59,47.46,20.34,3.898,3015,1005,1.96
2026-02-28,3.0,22,루크,57,57,33.33,12.28,4.667,3015,1005,1.89
2026-02-28,3.0,30,일레븐,57,57,40.35,17.54,4.281,3015,1005,1.89
2026-02-28,3.0,86,펜리르,53,53,49.06,13.21,3.679,3015,1005,1.76
2026-02-28,3.0,20,레녹스,51,51,35.29,13.73,4.373,3015,1005,1.69
2026-02-28,3.0,85,미르카,51,51,31.37,5.88,4.686,3015,1005,1.69
2026-02-28,3.0,21,로지,50,50,40.0,12.0,4.38,3015,1005,1.66
2026-02-28,3.0,10,리 다이린,49,49,46.94,8.16,4.286,3015,1005,1.63
2026-02-28,3.0,26,바바라,49,49,63.27,20.41,3.367,3015,1005,1.63
2026-02-28,3.0,70,츠바메,48,48,35.42,8.33,4.729,3015,1005,1.59
2026-02-28,3.0,27,알렉스,47,47,42.55,17.02,4.34,3015,1005,1.56
2026-02-28,3.0,14,키아라,44,44,31.82,9.09,4.682,3015,1005,1.46
2026-02-28,3.0,82,슈린,44,44,50.0,13.64,4.068,3015,1005,1.46
2026-02-28,3.0,7,현우,41,41,43.9,19.51,4.366,3015,1005,1.36
2026-02-28,3.0,83,헨리,41,41,39.02,14.63,4.366,3015,1005,1.36
2026-02-28,3.0,39,카밀로,40,40,40.0,12.5,4.375,3015,1005,1.33
2026-02-28,3.0,71,케네스,40,40,27.5,7.5,4.575,3015,1005,1.33
2026-02-28,3.0,81,니아,39,39,28.21,10.26,4.718,3015,1005,1.29
2026-02-28,3.0,1,재키,38,38,34.21,2.63,4.632,3015,1005,1.26
2026-02-28,3.0,18,쇼이치,38,38,31.58,5.26,4.763,3015,1005,1.26
2026-02-28,3.0,80,이슈트반,37,37,43.24,10.81,4.378,3015,1005,1.23
2026-02-28,3.0,33,니키,33,33,30.3,3.03,4.909,3015,1005,1.09
2026-02-28,3.0,68,알론소,31,31,38.71,22.58,4.323,3015,1005,1.03
2026-02-28,3.0,15,시셀라,30,30,23.33,6.67,5.2,3015,1005,1.0
2026-02-28,3.0,76,가넷,30,30,33.33,3.33,4.567,3015,1005,1.0
2026-02-28,3.0,79,유스티나,30,30,43.33,10.0,4.467,3015,1005,1.0
2026-02-28,3.0,9,아이솔,29,29,41.38,6.9,4.379,3015,1005,0.96
2026-02-28,3.0,29,레온,28,28,39.29,14.29,4.25,3015,1005,0.93
2026-02-28,3.0,42,비앙카,28,28,39.29,14.29,4.464,3015,1005,0.93
2026-02-28,3.0,55,에스텔,28,28,39.29,17.86,4.143,3015,1005,0.93
2026-02-28,3.0,62,테오도르,27,27,25.93,11.11,5.0,3015,1005,0.9
2026-02-28,3.0,77,유민,27,27,44.44,11.11,4.519,3015,1005,0.9
2026-02-28,3.0,17,아드리아나,26,26,50.0,26.92,3.769,3015,1005,0.86
2026-02-28,3.0,45,마이,26,26,30.77,15.38,4.385,3015,1005,0.86
2026-02-28,3.0,48,띠아,26,26,38.46,3.85,5.0,3015,1005,0.86
2026-02-28,3.0,66,아르다,26,26,57.69,30.77,3.769,3015,1005,0.86
2026-02-28,3.0,13,쇼우,25,25,32.0,20.0,4.24,3015,1005,0.83
2026-02-28,3.0,36,이바,25,25,44.0,32.0,3.92,3015,1005,0.83
2026-02-28,3.0,32,윌리엄,24,24,54.17,29.17,3.708,3015,1005,0.8
2026-02-28,3.0,50,엘레나,24,24,33.33,8.33,4.375,3015,1005,0.8
2026-02-28,3.0,12,혜진,23,23,43.48,8.7,4.391,3015,1005,0.76
2026-02-28,3.0,25,버니스,23,23,43.48,21.74,4.217,3015,1005,0.76
2026-02-28,3.0,59,아이작,23,23,56.52,13.04,3.913,3015,1005,0.76
2026-02-28,3.0,63,이안,23,23,34.78,13.04,4.609,3015,1005,0.76
2026-02-28,3.0,28,수아,21,21,47.62,9.52,3.952,3015,1005,0.7
2026-02-28,3.0,35,얀,21,21,52.38,14.29,3.81,3015,1005,0.7
2026-02-28,3.0,47,라우라,21,21,52.38,23.81,3.571,3015,1005,0.7
2026-02-28,3.0,49,펠릭스,21,21,33.33,4.76,4.429,3015,1005,0.7
2026-02-28,3.0,6,나딘,20,20,45.0,20.0,4.2,3015,1005,0.66
2026-02-28,3.0,5,자히르,19,19,47.37,5.26,3.632,3015,1005,0.63
2026-02-28,3.0,69,레니,19,19,42.11,15.79,4.263,3015,1005,0.63
2026-02-28,3.0,16,실비아,18,18,44.44,16.67,4.222,3015,1005,0.6
2026-02-28,3.0,46,에이든,18,18,44.44,22.22,3.833,3015,1005,0.6
2026-02-28,3.0,40,클로에,17,17,52.94,17.65,3.941,3015,1005,0.56
2026-02-28,3.0,52,아디나,16,16,25.0,0.0,4.312,3015,1005,0.53
2026-02-28,3.0,54,칼라,16,16,50.0,18.75,3.438,3015,1005,0.53
2026-02-28,3.0,24,아델라,15,15,66.67,20.0,3.4,3015,1005,0.5
2026-02-28,3.0,34,나타폰,15,15,46.67,13.33,3.8,3015,1005,0.5
2026-02-28,3.0,37,다니엘,15,15,53.33,20.0,3.867,3015,1005,0.5
2026-02-28,3.0,43,셀린,15,15,40.0,13.33,4.2,3015,1005,0.5
2026-02-28,3.0,23,캐시,14,14,28.57,7.14,4.571,3015,1005,0.46
2026-02-28,3.0,51,프리야,13,13,38.46,7.69,4.385,3015,1005,0.43
2026-02-28,3.0,56,피올로,13,13,61.54,23.08,3.231,3015,1005,0.43
2026-02-28,3.0,61,이렘,12,12,33.33,0.0,4.5,3015,1005,0.4
2026-02-28,3.0,19,엠마,11,11,54.55,18.18,3.727,3015,1005,0.36
2026-02-28,3.0,44,에키온,11,11,81.82,0.0,3.273,3015,1005,0.36
2026-02-28,3.0,3,피오라,10,10,40.0,10.0,4.2,3015,1005,0.33
2026-02-28,3.0,8,하트,10,10,20.0,10.0,5.5,3015,1005,0.33
2026-02-28,3.0,60,타지아,10,10,30.0,20.0,4.6,3015,1005,0.33
2026-02-28,3.0,57,마르티나,9,9,66.67,33.33,2.778,3015,1005,0.3
2026-02-28,3.0,73,샬럿,9,9,22.22,22.22,4.889,3015,1005,0.3
2026-02-28,3.0,38,제니,7,7,28.57,14.29,4.286,3015,1005,0.23
2026-02-28,3.0,41,요한,2,2,50.0,50.0,3.5,3015,1005,0.07
2026-03-01,3.0,78,히스이,152,152,35.53,14.47,4.454,3903,1301,3.89
2026-03-01,3.0,72,카티야,145,145,39.31,15.17,4.31,3903,1301,3.72
2026-03-01,3.0,65,데비&마를렌,116,116,30.17,8.62,4.647,3903,1301,2.97
2026-03-01,3.0,64,바냐,114,114,35.96,11.4,4.465,3903,1301,2.92
2026-03-01,3.0,74,다르코,104,104,39.42,11.54,4.375,3903,1301,2.66
2026-03-01,3.0,67,아비게일,98,98,34.69,9.18,4.541,3903,1301,2.51
2026-03-01,3.0,2,아야,90,90,35.56,15.56,4.378,3903,1301,2.31
2026-03-01,3.0,31,리오,88,88,34.09,11.36,4.705,3903,1301,2.25
2026-03-01,3.0,75,르노어,86,86,33.72,12.79,4.512,3903,1301,2.2
2026-03-01,3.0,58,헤이즈,85,85,44.71,16.47,4.024,3903,1301,2.18
2026-03-01,3.0,21,로지,81,81,43.21,12.35,4.284,3903,1301,2.08
2026-03-01,3.0,11,유키,76,76,39.47,3.95,4.539,3903,1301,1.95
2026-03-01,3.0,53,마커스,76,76,44.74,13.16,4.342,3903,1301,1.95
2026-03-01,3.0,84,블레어,74,74,37.84,13.51,4.73,3903,1301,1.9
2026-03-01,3.0,86,펜리르,74,74,40.54,10.81,4.257,3903,1301,1.9
2026-03-01,3.0,20,레녹스,73,73,46.58,17.81,4.123,3903,1301,1.87
2026-03-01,3.0,4,매그너스,69,69,40.58,17.39,4.203,3903,1301,1.77
2026-03-01,3.0,22,루크,66,66,40.91,15.15,4.197,3903,1301,1.69
2026-03-01,3.0,27,알렉스,62,62,35.48,11.29,4.226,3903,1301,1.59
2026-03-01,3.0,9,아이솔,60,60,45.0,16.67,3.917,3903,1301,1.54
2026-03-01,3.0,70,츠바메,59,59,28.81,11.86,4.831,3903,1301,1.51
2026-03-01,3.0,83,헨리,59,59,54.24,27.12,3.576,3903,1301,1.51
2026-03-01,3.0,30,일레븐,57,57,36.84,14.04,4.316,3903,1301,1.46
2026-03-01,3.0,26,바바라,55,55,49.09,14.55,4.018,3903,1301,1.41
2026-03-01,3.0,29,레온,54,54,33.33,14.81,4.5,3903,1301,1.38
2026-03-01,3.0,68,알론소,52,52,42.31,25.0,4.173,3903,1301,1.33
2026-03-01,3.0,10,리 다이린,51,51,47.06,13.73,3.804,3903,1301,1.31
2026-03-01,3.0,14,키아라,51,51,29.41,5.88,5.059,3903,1301,1.31
2026-03-01,3.0,1,재키,50,50,34.0,12.0,4.54,3903,1301,1.28
